System;System element;Type;Depth;Weight;LINES_OF_CODE;DUPLICATION;CODE_BREAKDOWN;CODE_BREAKDOWN Rating;DEPLOYMENT_BREAKDOWN;DEPLOYMENT_BREAKDOWN Rating;INTER_COMPONENT_DUPLICATION;INTER_COMPONENT_DUPLICATION Rating;SHARED_CODE;SHARED_CODE Rating;SHARED_DEPENDENCIES;SHARED_DEPENDENCIES Rating;COMMUNICATION_CENTRALIZATION;COMMUNICATION_CENTRALIZATION Rating;INTERFACE_CENTRALIZATION;INTERFACE_CENTRALIZATION Rating;DATA_STORE_ENCAPSULATION;DATA_STORE_ENCAPSULATION Rating;COMPONENT_COHESION;COMPONENT_COHESION Rating;USAGE_COHESION;USAGE_COHESION Rating;INCOMING_DEPENDENCIES;INCOMING_DEPENDENCIES Rating;OUTGOING_DEPENDENCIES;OUTGOING_DEPENDENCIES Rating;COMMUNICATION_COMPLEXITY;COMMUNICATION_COMPLEXITY Rating;STATELESSNESS;STATELESSNESS Rating;ASYNCHRONOUS_COMMUNICATION;ASYNCHRONOUS_COMMUNICATION Rating;COMMUNICATION_BOTTLENECKS;COMMUNICATION_BOTTLENECKS Rating;DATA_STORE_SCALABILITY;DATA_STORE_SCALABILITY Rating;TECHNOLOGY_COHESION;TECHNOLOGY_COHESION Rating;CBA Rating;SOA Rating;CLOUD_NATIVENESS Rating;ARCHITECTURE_MAINTAINABILITY Rating;ID;Parent ID
opensource-dubbo;com.alibaba.dubbo.common.serialize.support.nativejava;CodeComponent;2L;157.0;157.0;0.0;157.0;3.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;2.0;3.8;8.0;3.2;;;;;;;;;;;;;;;;;42f866f7-2897-4447-88bd-115ad56ad7d3;75b4ef49-be6d-468f-af7f-d83af6caa5f0 42f866f7-2897-4447-88bd-115ad56ad7d3
opensource-dubbo;com.alibaba.dubbo.common.status;CodeComponent;2L;38.0;38.0;0.0;38.0;5.5;;;0.0;5.5;;;;;84.2;4.9;;;;;;;;;41.0;1.8;1.0;4.3;;;;;;;;;;;;;;;;;e9f9c9b2-18a4-426a-868d-d874f9263525;75b4ef49-be6d-468f-af7f-d83af6caa5f0 e9f9c9b2-18a4-426a-868d-d874f9263525
opensource-dubbo;com.alibaba.dubbo.common.status.support;CodeComponent;2L;73.0;73.0;49.3;73.0;4.4;;;49.3;1.6;;;;;0.0;0.5;;;;;;;;;2.0;3.8;8.0;3.2;;;;;;;;;;;;;;;;;4110a712-6c7c-4b05-8503-df403730b745;75b4ef49-be6d-468f-af7f-d83af6caa5f0 4110a712-6c7c-4b05-8503-df403730b745
opensource-dubbo;com.alibaba.dubbo.common.store;CodeComponent;2L;11.0;11.0;0.0;11.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;4.0;3.3;1.0;4.3;;;;;;;;;;;;;;;;;559b4ef6-0560-42e2-84ca-ac00e8881c13;75b4ef49-be6d-468f-af7f-d83af6caa5f0 559b4ef6-0560-42e2-84ca-ac00e8881c13
opensource-dubbo;com.alibaba.dubbo.common.store.support;CodeComponent;2L;35.0;35.0;0.0;35.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;1.0;4.3;;;;;;;;;;;;;;;;;ac755c25-f6e9-4e70-ac73-4f458d77ce20;75b4ef49-be6d-468f-af7f-d83af6caa5f0 ac755c25-f6e9-4e70-ac73-4f458d77ce20
opensource-dubbo;com.alibaba.dubbo.common.threadpool;CodeComponent;2L;12.0;12.0;0.0;12.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;6.0;3.0;4.0;3.8;;;;;;;;;;;;;;;;;4f227e9e-b60d-49c9-9bd5-64cb12b58466;75b4ef49-be6d-468f-af7f-d83af6caa5f0 4f227e9e-b60d-49c9-9bd5-64cb12b58466
opensource-dubbo;com.alibaba.dubbo.common.threadpool.support;CodeComponent;2L;27.0;27.0;0.0;27.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;4.0;3.3;3.0;4.0;;;;;;;;;;;;;;;;;b70f29e6-9d46-4f84-9efa-658696d881f9;75b4ef49-be6d-468f-af7f-d83af6caa5f0 b70f29e6-9d46-4f84-9efa-658696d881f9
opensource-dubbo;com.alibaba.dubbo.common.threadpool.support.cached;CodeComponent;2L;25.0;25.0;0.0;25.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;5.0;3.6;;;;;;;;;;;;;;;;;a8d71443-1a6d-46c7-824c-d997794af06f;a8d71443-1a6d-46c7-824c-d997794af06f 75b4ef49-be6d-468f-af7f-d83af6caa5f0
opensource-dubbo;com.alibaba.dubbo.common.threadpool.support.fixed;CodeComponent;2L;23.0;23.0;0.0;23.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;5.0;3.6;;;;;;;;;;;;;;;;;5803bc79-f5d8-4027-8698-fe5eb02e115d;5803bc79-f5d8-4027-8698-fe5eb02e115d 75b4ef49-be6d-468f-af7f-d83af6caa5f0
opensource-dubbo;com.alibaba.dubbo.common.threadpool.support.limited;CodeComponent;2L;24.0;24.0;0.0;24.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;5.0;3.6;;;;;;;;;;;;;;;;;9de2f59e-09d1-4a03-ada4-4e550e686b64;75b4ef49-be6d-468f-af7f-d83af6caa5f0 9de2f59e-09d1-4a03-ada4-4e550e686b64
opensource-dubbo;com.alibaba.dubbo.common.utils;CodeComponent;2L;3681.0;3681.0;7.5;3681.0;1.4;;;5.6;3.4;;;;;60.4;4.2;;;;;;;;;271.0;0.9;21.0;2.3;;;;;;;;;;;;;;;;;21e8cd2d-56d4-4c21-ab75-5db5c5c646ae;75b4ef49-be6d-468f-af7f-d83af6caa5f0 21e8cd2d-56d4-4c21-ab75-5db5c5c646ae
opensource-dubbo;com.alibaba.dubbo.config;CodeComponent;3L;3406.0;3406.0;15.1;3406.0;1.4;;;7.5;3.1;;;;;0.6;1.5;;;;;;;;;40.0;1.8;111.0;1.2;;;;;;;;;;;;;;;;;b43d7577-9b00-4e38-b3e1-ebc18dab7efd;b43d7577-9b00-4e38-b3e1-ebc18dab7efd 99717b7a-0922-4772-a824-25b887e3413c 66458e6d-715a-4981-b0bd-b1d3e0da761c
opensource-dubbo;com.alibaba.dubbo.config.annotation;CodeComponent;3L;107.0;107.0;37.4;107.0;4.1;;;18.7;2.3;;;;;;;;;;;;;;;6.0;3.0;0.0;5.5;;;;;;;;;;;;;;;;;0855ef98-3ada-43e9-91d6-2c125f5a3309;99717b7a-0922-4772-a824-25b887e3413c 0855ef98-3ada-43e9-91d6-2c125f5a3309 66458e6d-715a-4981-b0bd-b1d3e0da761c
opensource-dubbo;com.alibaba.dubbo.config.spring;CodeComponent;3L;633.0;633.0;13.6;633.0;2.3;;;6.8;3.2;;;;;0.0;0.5;;;;;;;;;7.0;2.9;35.0;2.0;;;;;;;;;;;;;;;;;688578e6-8320-4ce7-a60c-9d63dc8c1949;1a6eda56-ec8f-4109-8f56-d113afc2abd8 99717b7a-0922-4772-a824-25b887e3413c 688578e6-8320-4ce7-a60c-9d63dc8c1949
opensource-dubbo;com.alibaba.dubbo.config.spring.extension;CodeComponent;3L;27.0;27.0;0.0;27.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;2.0;3.8;2.0;4.1;;;;;;;;;;;;;;;;;eaa89eb7-e435-44f3-9f02-cad84ce82748;1a6eda56-ec8f-4109-8f56-d113afc2abd8 eaa89eb7-e435-44f3-9f02-cad84ce82748 99717b7a-0922-4772-a824-25b887e3413c
opensource-dubbo;com.alibaba.dubbo.config.spring.schema;CodeComponent;3L;433.0;433.0;0.0;433.0;2.4;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;27.0;2.2;;;;;;;;;;;;;;;;;f4c336da-66de-4ee5-bef8-431f8e5e3b04;1a6eda56-ec8f-4109-8f56-d113afc2abd8 99717b7a-0922-4772-a824-25b887e3413c f4c336da-66de-4ee5-bef8-431f8e5e3b04
opensource-dubbo;com.alibaba.dubbo.config.spring.status;CodeComponent;3L;124.0;124.0;4.8;124.0;3.9;;;4.8;3.4;;;;;0.0;0.5;;;;;;;;;0.0;5.5;12.0;2.8;;;;;;;;;;;;;;;;;feaa2890-f897-4718-83f9-6283afc379e5;1a6eda56-ec8f-4109-8f56-d113afc2abd8 99717b7a-0922-4772-a824-25b887e3413c feaa2890-f897-4718-83f9-6283afc379e5
opensource-dubbo;com.alibaba.dubbo.config.support;CodeComponent;3L;18.0;18.0;0.0;18.0;5.5;;;0.0;5.5;;;;;;;;;;;;;;;16.0;2.3;0.0;5.5;;;;;;;;;;;;;;;;;37829a73-f631-48e4-b838-240455a768e6;99717b7a-0922-4772-a824-25b887e3413c 37829a73-f631-48e4-b838-240455a768e6 66458e6d-715a-4981-b0bd-b1d3e0da761c
opensource-dubbo;com.alibaba.dubbo.config.utils;CodeComponent;3L;88.0;88.0;0.0;88.0;4.3;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;2.0;4.1;;;;;;;;;;;;;;;;;abe0ef36-26d2-4fdb-a4b1-2feca3e72ff4;abe0ef36-26d2-4fdb-a4b1-2feca3e72ff4 99717b7a-0922-4772-a824-25b887e3413c 66458e6d-715a-4981-b0bd-b1d3e0da761c
opensource-dubbo;com.alibaba.dubbo.container;CodeComponent;3L;75.0;75.0;0.0;75.0;4.4;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;5.0;3.2;6.0;3.5;;;;;;;;;;;;;;;;;43b77ed6-0669-4652-aef9-847f181d64d5;df0d2b37-a3f5-42d5-a65e-7e37e5c2ca40 26bb7eab-a294-42cf-9214-595321f87de7 43b77ed6-0669-4652-aef9-847f181d64d5
opensource-dubbo;com.alibaba.dubbo.container.jetty;CodeComponent;3L;61.0;61.0;0.0;61.0;5.4;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;7.0;3.3;;;;;;;;;;;;;;;;;c5cf9218-05e6-4996-bd50-aa7687aeedc5;df0d2b37-a3f5-42d5-a65e-7e37e5c2ca40 3ba92ce6-6f3a-4e0b-9752-26804b3ec0e1 c5cf9218-05e6-4996-bd50-aa7687aeedc5
opensource-dubbo;com.alibaba.dubbo.container.log4j;CodeComponent;3L;69.0;69.0;0.0;69.0;4.6;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;2.0;4.1;;;;;;;;;;;;;;;;;405204ae-c3fa-4ff0-89f7-56fac1bb03e1;405204ae-c3fa-4ff0-89f7-56fac1bb03e1 df0d2b37-a3f5-42d5-a65e-7e37e5c2ca40 1a150206-c7d0-4acd-be5d-a159d2fdbb29
opensource-dubbo;com.alibaba.dubbo.container.logback;CodeComponent;3L;58.0;58.0;0.0;58.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;0.0;5.5;3.0;4.0;;;;;;;;;;;;;;;;;edfe4c5d-bd3e-4e8f-b36b-dba8dcd4f015;edfe4c5d-bd3e-4e8f-b36b-dba8dcd4f015 df0d2b37-a3f5-42d5-a65e-7e37e5c2ca40 bb9600b8-5d42-4e4c-93ca-02207ffd03d5
opensource-dubbo;com.alibaba.dubbo.container.page;CodeComponent;3L;457.0;457.0;8.3;457.0;2.4;;;4.8;3.4;;;;;17.7;2.9;;;;;;;;;50.0;1.6;9.0;3.1;;;;;;;;;;;;;;;;;32831b89-db47-47cf-8479-05c0ab7003b9;df0d2b37-a3f5-42d5-a65e-7e37e5c2ca40 32831b89-db47-47cf-8479-05c0ab7003b9 26bb7eab-a294-42cf-9214-595321f87de7
opensource-dubbo;com.alibaba.dubbo.container.page.pages;CodeComponent;3L;267.0;267.0;23.6;267.0;3.0;;;23.6;2.2;;;;;0.0;0.5;;;;;;;;;0.0;5.5;24.0;2.2;;;;;;;;;;;;;;;;;45650187-f7da-417f-93b1-e5c0c5b402ed;df0d2b37-a3f5-42d5-a65e-7e37e5c2ca40 26bb7eab-a294-42cf-9214-595321f87de7 45650187-f7da-417f-93b1-e5c0c5b402ed
opensource-dubbo;com.alibaba.dubbo.container.spring;CodeComponent;3L;36.0;36.0;0.0;36.0;5.5;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;1.0;4.1;5.0;3.6;;;;;;;;;;;;;;;;;c28afb13-5c02-4e55-9a6f-a5859104cf30;c28afb13-5c02-4e55-9a6f-a5859104cf30 df0d2b37-a3f5-42d5-a65e-7e37e5c2ca40 ae0bc1de-fe1b-4daf-bbb3-43605f92b143
opensource-dubbo;com.alibaba.dubbo.demo;CodeComponent;3L;4.0;4.0;0.0;4.0;5.5;;;0.0;5.5;;;;;;;;;;;;;;;2.0;3.8;0.0;5.5;;;;;;;;;;;;;;;;;137633c7-0301-474d-9088-21c2e59d1263;d3b20950-4be6-465f-b91f-ef05899cd40f 7215435d-9e4b-4b24-8327-e8383b317dbc 137633c7-0301-474d-9088-21c2e59d1263
